primo	envios	tipo	ganancia	rank
542981	16500	public	399025000	7
542981	17000	public	397650000	7
542981	17500	public	391325000	7
542981	18000	public	389033333	7
542981	18500	public	381241667	7
542981	19000	public	372075000	7
542981	4000	private	276492857	7
542981	4500	private	291657143	7
542981	5000	private	307803571	7
542981	5500	private	326700000	7
542981	6000	private	339350000	7
542981	6500	private	344692857	7
542981	7000	private	347992857	7
542981	7500	private	351410714	7
542981	8000	private	357342857	7
542981	8500	private	365632143	7
542981	9000	private	365042857	7
542981	9500	private	368657143	7
542981	10000	private	376710714	7
542981	10500	private	386139286	7
542981	11000	private	386414286	7
542981	11500	private	385078571	7
542981	12000	private	390421429	7
542981	12500	private	387200000	7
542981	13000	private	382564286	7
542981	13500	private	383271429	7
542981	14000	private	377417857	7
542981	14500	private	379539286	7
542981	15000	private	375217857	7
542981	15500	private	373960714	7
542981	16000	private	366692857	7
542981	16500	private	365632143	7
542981	17000	private	360721429	7
542981	17500	private	351646429	7
542981	18000	private	348700000	7
542981	18500	private	340253571	7
542981	19000	private	333967857	7
817111	4000	public	256116667	7
817111	4500	public	270050000	7
817111	5000	public	282883333	7
817111	5500	public	307541667	7
817111	6000	public	322850000	7
817111	6500	public	331466667	7
817111	7000	public	341366667	7
817111	7500	public	345491667	7
817111	8000	public	354658333	7
817111	8500	public	363183333	7
817111	9000	public	374183333	7
817111	9500	public	375925000	7
817111	10000	public	374825000	7
817111	10500	public	376200000	7
817111	11000	public	380141667	7
817111	11500	public	395175000	7
817111	12000	public	412225000	7
817111	12500	public	420016667	7
817111	13000	public	422033333	7
817111	13500	public	420658333	7
817111	14000	public	414333333	7
817111	14500	public	399300000	7
817111	15000	public	393708333	7
817111	15500	public	393341667	7
817111	16000	public	394166667	7
817111	16500	public	402875000	7
817111	17000	public	401041667	7
817111	17500	public	394075000	7
817111	18000	public	384725000	7
817111	18500	public	372533333	7
817111	19000	public	367216667	7
817111	4000	private	265807143	7
817111	4500	private	284192857	7
817111	5000	private	295192857	7
817111	5500	private	313696429	7
817111	6000	private	328350000	7
817111	6500	private	338014286	7
817111	7000	private	339271429	7
817111	7500	private	344575000	7
817111	8000	private	355575000	7
817111	8500	private	362135714	7
817111	9000	private	370778571	7
817111	9500	private	370817857	7
817111	10000	private	370503571	7
817111	10500	private	370700000	7
817111	11000	private	368225000	7
817111	11500	private	365710714	7
817111	12000	private	378046429	7
817111	12500	private	373921429	7
817111	13000	private	370700000	7
817111	13500	private	361075000	7
817111	14000	private	364571429	7
817111	14500	private	363942857	7
817111	15000	private	365553571	7
817111	15500	private	364925000	7
817111	16000	private	355928571	7
817111	16500	private	352982143	7
817111	17000	private	352982143	7
817111	17500	private	352039286	7
817111	18000	private	342689286	7
817111	18500	private	342414286	7
817111	19000	private	337621429	7
862307	4000	public	261158333	7
862307	4500	public	273258333	7
862307	5000	public	291041667	7
862307	5500	public	310200000	7
862307	6000	public	323400000	7
862307	6500	public	328625000	7
862307	7000	public	337700000	7
862307	7500	public	359791667	7
862307	8000	public	360616667	7
862307	8500	public	361258333	7
862307	9000	public	372441667	7
862307	9500	public	384633333	7
862307	10000	public	390225000	7
862307	10500	public	394625000	7
862307	11000	public	387383333	7
862307	11500	public	3.96e+08	7
862307	12000	public	401316667	7
862307	12500	public	402783333	7
862307	13000	public	411308333	7
862307	13500	public	409291667	7
862307	14000	public	403150000	7
862307	14500	public	399941667	7
862307	15000	public	397925000	7
862307	15500	public	388116667	7
862307	16000	public	396091667	7
862307	16500	public	383258333	7
862307	17000	public	381333333	7
862307	17500	public	381883333	7
862307	18000	public	374550000	7
862307	18500	public	376200000	7
862307	19000	public	369416667	7
862307	4000	private	260503571	7
862307	4500	private	278103571	7
862307	5000	private	299553571	7
862307	5500	private	314128571	7
862307	6000	private	328114286	7
862307	6500	private	343946429	7
862307	7000	private	342414286	7
862307	7500	private	344732143	7
862307	8000	private	353021429	7
862307	8500	private	359817857	7
862307	9000	private	363667857	7
862307	9500	private	365514286	7
862307	10000	private	371760714	7
862307	10500	private	373803571	7
862307	11000	private	376121429	7
862307	11500	private	379500000	7
862307	12000	private	382721429	7
862307	12500	private	381307143	7
862307	13000	private	373725000	7
862307	13500	private	369089286	7
862307	14000	private	363078571	7
862307	14500	private	358953571	7
862307	15000	private	365317857	7
862307	15500	private	359307143	7
862307	16000	private	358246429	7
862307	16500	private	351960714	7
862307	17000	private	345714286	7
862307	17500	private	339978571	7
862307	18000	private	334478571	7
862307	18500	private	326700000	7
862307	19000	private	325678571	7
141871	4000	public	245483333	8
141871	4500	public	270141667	8
141871	5000	public	282883333	8
141871	5500	public	302316667	8
141871	6000	public	308091667	8
141871	6500	public	319275000	8
141871	7000	public	312491667	8
141871	7500	public	313866667	8
141871	8000	public	341275000	8
141871	8500	public	348975000	8
141871	9000	public	354291667	8
141871	9500	public	354383333	8
141871	10000	public	3.63e+08	8
141871	10500	public	354566667	8
141871	11000	public	363550000	8
141871	11500	public	379958333	8
141871	12000	public	388575000	8
141871	12500	public	399850000	8
141871	13000	public	390316667	8
141871	13500	public	405258333	8
141871	14000	public	405350000	8
141871	14500	public	407183333	8
141871	15000	public	400583333	8
141871	15500	public	393616667	8
141871	16000	public	398016667	8
141871	16500	public	400216667	8
141871	17000	public	395266667	8
141871	17500	public	381608333	8
141871	18000	public	383258333	8
141871	18500	public	370241667	8
141871	19000	public	355758333	8
141871	4000	private	268792857	8
141871	4500	private	288867857	8
141871	5000	private	299907143	8
141871	5500	private	306507143	8
141871	6000	private	331532143	8
141871	6500	private	340096429	8
141871	7000	private	350075000	8
141871	7500	private	353414286	8
141871	8000	private	361310714	8
141871	8500	private	361939286	8
141871	9000	private	368303571	8
141871	9500	private	372192857	8
141871	10000	private	367714286	8
141871	10500	private	365828571	8
141871	11000	private	364335714	8
141871	11500	private	364375000	8
141871	12000	private	378753571	8
141871	12500	private	376278571	8
141871	13000	private	376435714	8
141871	13500	private	370817857	8
141871	14000	private	377850000	8
141871	14500	private	377850000	8
141871	15000	private	373607143	8
141871	15500	private	375807143	8
141871	16000	private	368421429	8
141871	16500	private	358835714	8
141871	17000	private	353885714	8
141871	17500	private	351096429	8
141871	18000	private	344889286	8
141871	18500	private	337110714	8
141871	19000	private	336246429	8
152267	4000	public	242458333	8
152267	4500	public	267483333	8
152267	5000	public	279491667	8
152267	5500	public	286916667	8
152267	6000	public	307266667	8
152267	6500	public	320833333	8
152267	7000	public	317991667	8
152267	7500	public	329266667	8
152267	8000	public	341458333	8
152267	8500	public	348791667	8
152267	9000	public	360891667	8
152267	9500	public	351358333	8
152267	10000	public	358691667	8
152267	10500	public	364100000	8
152267	11000	public	373541667	8
152267	11500	public	394625000	8
152267	12000	public	399116667	8
152267	12500	public	406725000	8
152267	13000	public	410575000	8
152267	13500	public	412225000	8
152267	14000	public	413050000	8
152267	14500	public	409383333	8
152267	15000	public	403975000	8
152267	15500	public	415800000	8
152267	16000	public	404066667	8
152267	16500	public	402141667	8
152267	17000	public	392791667	8
152267	17500	public	385366667	8
152267	18000	public	383991667	8
152267	18500	public	373358333	8
152267	19000	public	363550000	8
152267	4000	private	270089286	8
152267	4500	private	283721429	8
152267	5000	private	295075000	8
152267	5500	private	308392857	8
152267	6000	private	320885714	8
152267	6500	private	334714286	8
152267	7000	private	344575000	8
152267	7500	private	354671429	8
152267	8000	private	362803571	8
152267	8500	private	366732143	8
152267	9000	private	374903571	8
152267	9500	private	371917857	8
152267	10000	private	367989286	8
152267	10500	private	372742857	8
152267	11000	private	372625000	8
152267	11500	private	378517857	8
152267	12000	private	374235714	8
152267	12500	private	376475000	8
152267	13000	private	381896429	8
152267	13500	private	383546429	8
152267	14000	private	382407143	8
152267	14500	private	375335714	8
152267	15000	private	370582143	8
152267	15500	private	366300000	8
152267	16000	private	361114286	8
152267	16500	private	356439286	8
152267	17000	private	347089286	8
152267	17500	private	349485714	8
152267	18000	private	341432143	8
152267	18500	private	335775000	8
152267	19000	private	334478571	8
166297	4000	public	240716667	8
166297	4500	public	262991667	8
166297	5000	public	290033333	8
166297	5500	public	302041667	8
166297	6000	public	305800000	8
166297	6500	public	315333333	8
166297	7000	public	307175000	8
166297	7500	public	312216667	8
166297	8000	public	324683333	8
166297	8500	public	339900000	8
166297	9000	public	351266667	8
166297	9500	public	359150000	8
166297	10000	public	374458333	8
166297	10500	public	369050000	8
166297	11000	public	370608333	8
166297	11500	public	372991667	8
166297	12000	public	388025000	8
166297	12500	public	391050000	8
166297	13000	public	404066667	8
166297	13500	public	397833333	8
166297	14000	public	394716667	8
166297	14500	public	398933333	8
166297	15000	public	397833333	8
166297	15500	public	410300000	8
166297	16000	public	399941667	8
166297	16500	public	396550000	8
166297	17000	public	393066667	8
166297	17500	public	385733333	8
166297	18000	public	384908333	8
166297	18500	public	376108333	8
166297	19000	public	367125000	8
166297	4000	private	266121429	8
166297	4500	private	280932143	8
166297	5000	private	299985714	8
166297	5500	private	316053571	8
166297	6000	private	323085714	8
166297	6500	private	346500000	8
166297	7000	private	352353571	8
166297	7500	private	368264286	8
166297	8000	private	365278571	8
166297	8500	private	361114286	8
166297	9000	private	368028571	8
166297	9500	private	371721429	8
166297	10000	private	367517857	8
166297	10500	private	372192857	8
166297	11000	private	377025000	8
166297	11500	private	375217857	8
166297	12000	private	372703571	8
166297	12500	private	373764286	8
166297	13000	private	372114286	8
166297	13500	private	370857143	8
166297	14000	private	365121429	8
166297	14500	private	362528571	8
166297	15000	private	363785714	8
166297	15500	private	362371429	8
166297	16000	private	362882143	8
166297	16500	private	361978571	8
166297	17000	private	356400000	8
166297	17500	private	352471429	8
166297	18000	private	347325000	8
166297	18500	private	345596429	8
166297	19000	private	339232143	8
188179	4000	public	245208333	8
188179	4500	public	255933333	8
188179	5000	public	268125000	8
188179	5500	public	300666667	8
188179	6000	public	306350000	8
188179	6500	public	322850000	8
188179	7000	public	321383333	8
188179	7500	public	318358333	8
188179	8000	public	326608333	8
188179	8500	public	346316667	8
188179	9000	public	357866667	8
188179	9500	public	371066667	8
188179	10000	public	372991667	8
188179	10500	public	373908333	8
188179	11000	public	378766667	8
188179	11500	public	401316667	8
188179	12000	public	399300000	8
188179	12500	public	405533333	8
188179	13000	public	4.07e+08	8
188179	13500	public	393708333	8
188179	14000	public	402783333	8
188179	14500	public	397100000	8
188179	15000	public	394900000	8
188179	15500	public	395633333	8
188179	16000	public	399575000	8
188179	16500	public	406083333	8
188179	17000	public	395633333	8
188179	17500	public	399758333	8
188179	18000	public	396091667	8
188179	18500	public	384266667	8
188179	19000	public	377391667	8
188179	4000	private	261053571	8
188179	4500	private	290242857	8
188179	5000	private	296803571	8
188179	5500	private	310357143	8
188179	6000	private	330707143	8
188179	6500	private	340135714	8
188179	7000	private	357264286	8
188179	7500	private	357775000	8
188179	8000	private	358167857	8
188179	8500	private	366221429	8
188179	9000	private	369914286	8
188179	9500	private	371328571	8
188179	10000	private	368146429	8
188179	10500	private	377967857	8
188179	11000	private	371957143	8
188179	11500	private	364650000	8
188179	12000	private	375728571	8
188179	12500	private	373842857	8
188179	13000	private	377142857	8
188179	13500	private	371053571	8
188179	14000	private	369521429	8
188179	14500	private	375885714	8
188179	15000	private	374471429	8
188179	15500	private	371800000	8
188179	16000	private	370896429	8
188179	16500	private	365750000	8
188179	17000	private	358442857	8
